date,permno,permco,shrcd,ret,vol,shrout,prc,navm,dscnt
2014-04-30,79456.5,32083.0,14.0,0.0219022948294878,11080.0,19440.0,13.431000232696551,14.52,0.0902203830477291
2014-05-31,79456.0,32083.0,14.0,0.020355774089694,9908.0,19430.0,13.6700000762939,,
2014-06-30,79452.0,32083.0,14.0,0.0106989955529571,10339.0,19450.0,13.6300001144409,14.68,0.0913333257039388
2014-07-31,79456.0,34682.0,14.0,-0.0159636493772268,10219.0,19541.0,13.4499998092651,14.5,0.104166666666667
2014-08-31,79456.0,34682.0,14.0,0.0199254136532545,9621.0,19889.0,13.5699996948242,,
2014-09-30,79447.0,32083.0,14.0,-0.0183820016682148,10232.0,20147.5,13.3599996566772,14.63,0.109677401455966
2014-10-31,79448.0,34693.0,14.0,0.0143521837890148,13111.0,20490.0,13.4899997711182,14.66,0.104302492104422
2014-11-30,79448.0,34694.0,14.0,0.00286236871033907,9173.0,20676.0,13.5,,
2014-12-31,79456.0,34694.0,14.0,-0.00166940770577639,14192.0,20058.0,13.5299997329712,14.7,0.104496495039724
2015-01-31,79447.0,34693.0,14.0,0.017996909096837,11460.0,20237.0,13.9799995422363,,
2015-02-28,79447.0,34693.0,14.0,0.0136323869228363,10372.0,20237.0,13.7600002288818,,
2015-03-31,79447.0,34693.0,14.0,-0.00264966650865972,10734.5,20544.0,13.7299995422363,14.82,0.105296716160583
2015-04-30,79360.0,34694.0,14.0,0.00992640387266874,9465.0,20384.0,13.75,14.71,0.105237362376627
2015-05-31,79360.0,34694.0,14.0,-0.0126769309863448,10121.0,20719.0,13.3599996566772,,
2015-06-30,79360.0,34694.0,14.0,-0.0295405592769384,11412.0,20936.0,12.9700002670288,14.36,0.118439408163663
2015-07-31,79360.0,34694.0,14.0,0.00509803928434849,11405.0,21020.0,13.0900001525879,14.25,0.112814854165419
2015-08-31,79360.0,34694.0,14.0,-0.0233463682234287,11170.0,21093.0,12.75,14.22,0.127127210392234
2015-09-30,79360.0,34693.0,14.0,-0.009338503703475,9968.0,21094.0,12.6999998092651,13.78,0.125835199929558
2015-10-31,79360.0,34694.0,14.0,0.0410835407674313,10669.0,21094.0,13.1599998474121,,
2015-11-30,79360.0,34694.0,14.0,-0.006293274695053695,9803.0,21094.0,13.0299997329712,13.63,0.120265181488343
2015-12-31,79360.0,34695.0,14.0,0.00754803093150258,14691.0,21109.0,13.0200004577637,13.57,0.107329820463171
2016-01-31,79360.0,34695.0,14.0,-0.014690387994051,12321.0,21109.0,12.8199996948242,,
2016-02-29,79360.0,34695.0,14.0,0.00869204942137003,11189.0,21333.0,12.789999961853,13.01,0.09194952556255255
2016-03-31,79360.0,34695.0,14.0,0.04955278150737285,11096.0,21387.0,13.3199996948242,13.51,0.0811518349572626
2016-04-30,79360.0,34718.0,14.0,0.0243190489709377,10995.0,21387.0,13.5900001525879,,
2016-05-31,79448.0,34758.0,14.0,0.00348698603920639,11551.0,21020.0,13.6000003814697,13.56,0.0729379426401004
2016-06-30,79447.5,34758.0,14.0,0.0276408363133669,12306.5,21090.5,13.95499992370605,13.62,0.0731407545355836
2016-07-31,79447.0,34758.0,14.0,0.0253704506903887,11210.0,21090.5,14.1400995254517,,
2016-08-31,79447.0,34758.0,14.0,0.00539976824074984,11769.0,21077.0,14.065000057220448,14.3,0.06825189843863175
2016-09-30,79447.0,34776.0,14.0,-0.00236533372662961,10991.0,21077.0,13.8199996948242,14.22,0.0735537158556221
2016-10-31,79456.0,34806.0,14.0,-0.0320829041302204,12005.0,20821.0,13.1399998664856,13.52,0.103550304322553
2016-11-30,79448.0,34806.0,14.0,-0.0248678531497717,15310.0,20833.0,12.75,13.02,0.0965971962418959
2016-12-31,79448.0,34806.0,14.0,0.0204183124005794,16956.0,21088.0,12.8372001647949,,
2017-01-31,79448.0,34827.0,14.0,0.0293780546635389,12523.0,21039.0,13.1000003814697,13.67,0.074154092391847
2017-02-28,79448.0,34827.0,14.0,0.0164770521223545,11281.0,21000.0,13.25,13.87,0.0823529748355641
2017-03-31,79448.0,34827.0,14.0,-0.000572077988181263,13130.0,21168.5,13.1300001144409,14.3,0.0769230902611793
2017-04-30,79447.0,34806.0,14.0,0.0208601988852024,10154.0,21391.0,13.4099998474121,,
2017-05-31,79447.0,34827.0,14.0,0.0120526207610965,11035.0,21348.0,13.3867998123169,14.34,0.055721110746766805
2017-06-30,79447.0,34827.0,14.0,0.00379865523427725,10470.0,21391.0,13.3699998855591,14.22,0.0612244768207576
2017-07-31,79447.0,34806.0,14.0,0.0217178445309401,9742.5,21405.0,13.5699996948242,14.75,0.0596610247078588
2017-08-31,79448.0,34827.0,14.0,-6.63368628011085e-05,12035.0,21881.0,13.4899997711182,14.58,0.0603566660311978
2017-09-30,79447.0,34827.0,14.0,0.00947465002536774,10091.0,21957.5,13.4200000762939,,
2017-10-31,79448.0,34884.0,14.0,-0.00537264067679644,10966.0,22235.0,13.210000038147,14.86,0.07677171507547301
2017-11-30,79448.0,34884.0,14.0,-0.00213031959719956,11045.0,22168.0,13.2789001464844,14.76,0.0753512425136444
2017-12-31,79447.5,34884.0,14.0,0.0111432820558548,14445.0,22293.0,13.1800003051758,,
2018-01-31,79448.0,34884.0,14.0,-0.0075757740996778,15062.0,22371.0,12.9300003051758,14.83,0.08184959853427
2018-02-28,79448.0,34933.0,14.0,-0.0175561886280775,12516.0,22393.0,12.6640996932983,14.56,0.0814354437807661
2018-03-31,79448.0,34933.0,14.0,-0.005593997426331045,11456.0,22393.0,12.5,,
2018-04-30,79448.0,34884.0,14.0,0.0022638444788754,11380.0,22356.0,12.3999996185303,14.43,0.0785561953079518
2018-05-31,79456.0,34971.0,14.0,0.0118400305509567,11675.0,22742.0,12.4700002670288,14.6,0.0868420977341501
2018-06-30,79456.0,34971.0,14.0,6.18205504565594e-08,11944.0,22783.0,12.4399995803833,,
2018-07-31,79447.0,34969.0,14.0,0.00803214404731989,12001.0,22962.0,12.460000038147,12.65,0.0338374347221561
2018-08-31,79447.0,34969.0,14.0,0.00832484569400549,11356.0,23142.0,12.4899997711182,12.68,0.0167627008295094
2018-09-30,79360.0,34933.0,14.0,-0.0109225483611226,11378.0,23362.0,12.1599998474121,,
2018-10-31,79360.0,34933.0,14.0,-0.0439655631780624,16850.0,23369.0,11.6400003433228,12.63,0.00400002797444661
2018-11-30,79360.0,34933.0,14.0,0.0155737120658159,14331.0,23187.0,11.8320999145508,12.63,0.13796752628173
2018-12-31,79403.5,34969.0,14.0,-0.0285553298890591,22546.0,23369.0,11.3100004196167,14.379999999999999,
